object_id,policy,seed,coverage_target,stop_reason,acquired_views,initial_coverage,final_coverage,coverage_auc,coverage_interval_start,coverage_interval_end,num_steps,normalized_regret_mean,normalized_regret_valid_count,spearman_mean,spearman_valid_count,ndcg_at_5_mean,ndcg_at_5_valid_count,median_policy_ms,peak_process_rss_bytes,peak_process_rss_delta_bytes,peak_cuda_allocated_bytes
02828884/1c310698c57a3d378fd6b27be619556b,vggt,0,vis_a,view_budget_exhausted,10,0.3583522628834148,0.9682580232565268,7.018692608822297,1,10,9,0.6872383520010733,9,0.232700741097437,9,0.5074557962919318,9,1.7550030024722219,909414400,0,
02828884/1c310698c57a3d378fd6b27be619556b,oracle,0,vis_a,view_budget_exhausted,10,0.3583522628834148,0.9901840671596138,8.199439729683657,1,10,9,0.0,9,1.0,9,1.0,9,0.0023049942683428526,909414400,0,
02828884/1c47c37d6c785d4fe7fd9a18c19837e5,random,0,vis_a,view_budget_exhausted,10,0.3551392472086734,0.9528733886732255,7.671560422857769,1,10,9,0.5789238794916572,9,-0.03509914988375843,9,0.49662628837408146,9,0.07797800208209082,909488128,0,
02828884/1c47c37d6c785d4fe7fd9a18c19837e5,farthest,0,vis_a,view_budget_exhausted,10,0.3551392472086734,0.9759890687919103,7.598670318075474,1,10,9,0.4181852004307866,9,0.45611160424909286,9,0.6840573157918057,9,0.046606997784692794,909492224,0,
02828884/1c47c37d6c785d4fe7fd9a18c19837e5,pun,0,vis_a,view_budget_exhausted,10,0.3551392472086734,0.9565966950708144,7.630401091285252,1,10,9,0.5470242229387702,9,0.1361721874881426,9,0.5619553496150341,9,65.2661620042636,909492224,0,
02828884/1c47c37d6c785d4fe7fd9a18c19837e5,vggt,0,vis_a,view_budget_exhausted,10,0.3551392472086734,0.9413815408320956,7.475047537771465,1,10,9,0.6784348004828824,9,0.19575329997932928,9,0.5312386878106659,9,1.8722620006883517,909492224,0,
02828884/1c47c37d6c785d4fe7fd9a18c19837e5,oracle,0,vis_a,view_budget_exhausted,10,0.3551392472086734,0.9895435856170205,8.015700169994041,1,10,9,0.0,9,1.0,9,1.0,9,0.0023050015443004668,909496320,0,
02828884/1c79aa69e4ec26b65dc236dd32108e81,random,0,vis_a,view_budget_exhausted,10,0.4037709558774869,0.9644804650320432,7.658195444440025,1,10,9,0.4934717818121998,9,-0.004710507726698686,9,0.5617892030993724,9,0.09209499694406986,909565952,0,
02828884/1c79aa69e4ec26b65dc236dd32108e81,farthest,0,vis_a,view_budget_exhausted,10,0.4037709558774869,0.9682849254846961,7.465568271631007,1,10,9,0.52371080615618,9,0.423505026016791,9,0.6528609178126449,9,0.04920399805996567,909565952,0,
02828884/1c79aa69e4ec26b65dc236dd32108e81,pun,0,vis_a,view_budget_exhausted,10,0.4037709558774869,0.9528342029130569,7.747422860317144,1,10,9,0.6141236291397201,9,0.14839365596605483,9,0.47851561369072343,9,70.28462099697208,909565952,0,
02828884/1c79aa69e4ec26b65dc236dd32108e81,vggt,0,vis_a,view_budget_exhausted,10,0.4037709558774869,0.8857325735218999,6.808496070850836,1,10,9,0.809940840120708,9,0.06806416343215448,9,0.3608779426991487,9,2.2228920061024837,909565952,0,
02828884/1c79aa69e4ec26b65dc236dd32108e81,oracle,0,vis_a,view_budget_exhausted,10,0.4037709558774869,0.9842569911840402,8.080816244709652,1,10,9,0.0,9,1.0,9,1.0,9,0.002601002051960677,909565952,0,
02933112/18d94e539b0ed30d105e720ebc569399,random,0,vis_a,view_budget_exhausted,10,0.22687022825688632,0.9795323294856455,7.608177438164823,1,10,9,0.4363522937134678,9,-0.006944578116717948,9,0.5387958200288409,9,0.10056700557470322,909647872,0,
02933112/18d94e539b0ed30d105e720ebc569399,farthest,0,vis_a,view_budget_exhausted,10,0.22687022825688632,0.9754751829694348,7.054381225611818,1,10,9,0.4954403860055673,9,0.4226569608410167,9,0.6878208914916851,9,0.06524399941554293,909651968,0,
