object_id,policy,seed,step_index,history_anchor_ids,acquired_view_count_before,acquired_view_count_after,valid_candidate_mask,selected_anchor,selected_true_gain,oracle_true_gain,coverage_before,coverage_after,reachable_normalized_coverage_before,reachable_normalized_coverage_after,normalized_regret,spearman,ndcg_at_5,policy_ms,acquisition_ms,process_rss_bytes,process_rss_delta_bytes,peak_cuda_allocated_bytes,profiling_mode
03001627/120735afde493c277ff6ace05b36a5,vggt,0,1,"[0, 26]",2,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",18,0.018643372192165202,0.40969547168386344,0.5095055898060212,0.5281489619981864,0.5113128344365148,0.5300223357055001,0.9999999999974428,0.04471720258534607,0.25371757687381963,1.405678000082844,0.02383900027780328,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,vggt,0,2,"[0, 26, 18]",3,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",25,0.028509338711323363,0.4027983192460627,0.5281489619981864,0.5566583007095098,0.5300223357055001,0.5586327986249496,0.9649836467196612,0.18628876822702156,0.35699696105803463,1.626399999622663,0.02408399996056687,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,vggt,0,3,"[0, 26, 18, 25]",4,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",44,0.3719347348448503,0.38148129479737153,0.5566583007095098,0.92859303555436,0.5586327986249496,0.9318868066355727,0.025572450368911405,0.23164596950367256,0.44175470547813533,1.8134909996661008,0.023913000404718332,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,vggt,0,4,"[0, 26, 18, 25, 44]",5,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]",36,0.006947683163014693,0.0280278068298215,0.92859303555436,0.9355407187173748,0.9318868066355727,0.9388591336167161,0.8227179990739094,-0.011198572348775498,0.33530613624296607,2.100806999806082,0.024383999516430777,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,vggt,0,5,"[0, 26, 18, 25, 44, 36]",6,7,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, true]",33,0.01084248913218422,0.02596467803679858,0.9355407187173748,0.9463832078495589,0.9388591336167161,0.9497400816601612,0.6295590226181439,0.1805249132244716,0.458077783073615,2.2997329997451743,0.013195000065024942,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,vggt,0,6,"[0, 26, 18, 25, 44, 36, 33]",7,8,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, false, true, true, true]",40,0.006536481179493995,0.016835776624988745,0.9463832078495589,0.952919689029053,0.9497400816601612,0.9562997481015059,0.6579624856097442,0.08302939148117856,0.4888566402673623,2.5165190008920035,0.024091999875963666,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,vggt,0,7,"[0, 26, 18, 25, 44, 36, 33, 40]",8,9,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, true, true, true, true, true, true, false, true, true, false, true, true, true, false, true, true, true, false, true, true, true]",32,0.007072949278456215,0.013275581975370153,0.952919689029053,0.9599926383075092,0.9562997481015059,0.9633977855239609,0.5056878271837671,0.06740160187389993,0.41426015003236905,2.745361000052071,0.39790000028006034,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,vggt,0,8,"[0, 26, 18, 25, 44, 36, 33, 40, 32]",9,10,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, true, true, true, true, true, false, false, true, true, false, true, true, true, false, true, true, true, false, true, true, true]",39,0.002940009132052289,0.012216366070462786,0.9599926383075092,0.9629326474395614,0.9633977855239609,0.9663482230317243,0.8247501863736777,-0.03303985767275769,0.30329979769756077,3.0107539996606647,0.01300999974773731,1313009664,0,97740800,cached_features_plus_live_head
03001627/120735afde493c277ff6ace05b36a5,oracle,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",31,0.4340272639338515,0.4340272639338515,0.2433152249915045,0.677342488925356,0.24417827761090877,0.6797450603605025,0.0,1.0,1.0,0.003851000656140968,0.37635799981217133,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,1,"[0, 31]",2,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",35,0.24986900077649685,0.24986900077649685,0.677342488925356,0.9272114897018529,0.6797450603605025,0.9305003603631806,0.0,0.9999999999999999,1.0,0.003666000338853337,0.3657020006357925,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,2,"[0, 31, 35]",3,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]",9,0.01733492680164856,0.01733492680164856,0.9272114897018529,0.9445464165035014,0.9305003603631806,0.947896775113164,0.0,0.9999999999999999,1.0,0.003746999936993234,0.32632900001772214,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,3,"[0, 31, 35, 9]",4,5,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]",13,0.013777116731092668,0.013777116731092668,0.9445464165035014,0.9583235332345941,0.947896775113164,0.9617227600426319,0.0,1.0,1.0,0.0036450001061894,0.01350900038232794,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,4,"[0, 31, 35, 9, 13]",5,6,"[false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true]",44,0.008279245816235138,0.008279245816235138,0.9583235332345941,0.9666027790508291,0.9617227600426319,0.970031372803696,0.0,1.0,1.0,0.0037029994928161614,0.012528000297606923,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,5,"[0, 31, 35, 9, 13, 44]",6,7,"[false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true]",8,0.004884329051962892,0.004884329051962892,0.9666027790508291,0.971487108102792,0.970031372803696,0.9749330268421347,0.0,1.0,1.0,0.0036250003176974133,0.013195000065024942,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,6,"[0, 31, 35, 9, 13, 44, 8]",7,8,"[false, true, true, true, true, true, true, true, false, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true]",22,0.0037226730718561466,0.0037226730718561466,0.971487108102792,0.9752097811746482,0.9749330268421347,0.9786689044421742,0.0,0.9999999999999999,1.0,0.0049150003178510815,0.3016179998667212,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,7,"[0, 31, 35, 9, 13, 44, 8, 22]",8,9,"[false, true, true, true, true, true, true, true, false, false, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true]",19,0.0032807487945909868,0.0032807487945909868,0.9752097811746482,0.9784905299692392,0.9786689044421742,0.981961290234988,0.0,1.0,0.9999999999999998,0.0036949995774193667,0.32020799972087843,1313009664,0,,analytic_cpu
03001627/120735afde493c277ff6ace05b36a5,oracle,0,8,"[0, 31, 35, 9, 13, 44, 8, 22, 19]",9,10,"[false, true, true, true, true, true, true, true, false, false, true, true, true, false, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, false, true, true, true]",39,0.0023731283358819828,0.0023731283358819828,0.9784905299692392,0.9808636583051211,0.981961290234988,0.9843428361889065,0.0,1.0,1.0,0.0037710005926783197,0.013144000149623025,1313009664,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",25,0.22615192605885637,0.3354756168942893,0.27780020077922785,0.5039521268380842,0.28097471063636775,0.5097109455491099,0.36784684175163695,0.1898704902867715,0.6356857704627602,0.14514200029225321,0.3487559997665812,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,1,"[0, 25]",2,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",32,0.23054630413275107,0.2893719940562055,0.5039521268380842,0.7344984309708352,0.5097109455491099,0.7428917744696173,0.22839492172959405,-0.0059821153253160645,0.5542848476264068,0.12780299948644824,0.2901289999499568,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,2,"[0, 25, 32]",3,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",26,0.09152404986254672,0.10352284795017286,0.7344984309708352,0.826022480833382,0.7428917744696173,0.8354616983007179,0.13305190831841665,0.022266139657444003,0.804565519833623,0.12079199950676411,0.2901230000134092,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,3,"[0, 25, 32, 26]",4,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",24,0.008940057334865656,0.07497484282146705,0.826022480833382,0.8349625381682476,0.8354616983007179,0.844503916469353,0.9986747236776595,0.15377026074700495,0.4408141601921038,0.11397300022508716,0.27412199960963335,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,4,"[0, 25, 32, 26, 24]",5,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, false, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",17,0.016440331786662696,0.07284040416252084,0.8349625381682476,0.8514028699549103,0.844503916469353,0.8611321170738389,0.862617792450736,-0.1801570522500755,0.3447662385505019,0.09546199999022065,0.2845070002877037,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,5,"[0, 25, 32, 26, 24, 17]",6,7,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",42,0.016087508275830293,0.06965560401873586,0.8514028699549103,0.8674903782307406,0.8611321170738389,0.8774034623427857,0.8320582318602321,-0.11741349971639252,0.4301246344053863,0.09460099954594625,0.2964669993161806,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,6,"[0, 25, 32, 26, 24, 17, 42]",7,8,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, false, false, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]",12,0.01879554281817569,0.061600708467885214,0.8674903782307406,0.8862859210489163,0.8774034623427857,0.8964137877125191,0.737840095533675,-0.05871080139372822,0.3777225307781397,0.09519600007479312,0.2939160003734287,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,7,"[0, 25, 32, 26, 24, 17, 42, 12]",8,9,"[false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, false, false, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]",29,0.05408224768024631,0.057513028484913534,0.8862859210489163,0.9403681687291626,0.8964137877125191,0.9511140501669652,0.06300518579698047,-0.2275797373358349,0.5278977570009109,0.09202900037053041,0.29279499995027436,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,random,0,8,"[0, 25, 32, 26, 24, 17, 42, 12, 29]",9,10,"[false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, false, false, false, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]",19,0.003870905823509262,0.009717438381421856,0.9403681687291626,0.9442390745526719,0.9511140501669652,0.9550291900430716,0.7018796625788318,0.2216599190283401,0.5717352052342161,0.09254300039174268,0.30405600045924075,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,farthest,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",46,0.23608789483109824,0.3354756168942893,0.27780020077922785,0.513888095610326,0.28097471063636775,0.5197604557468771,0.33441479509567584,0.7961823088214345,0.7790175552229192,0.13581100029114168,0.37428799987537786,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,farthest,0,1,"[0, 46]",2,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true]",18,0.16072790514856516,0.18059294635268322,0.513888095610326,0.6746160007588912,0.5197604557468771,0.6823250489819892,0.13107010222421747,0.484510351673885,0.7587988266085149,0.11930199980270118,0.3373560002728482,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,farthest,0,2,"[0, 46, 18]",3,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true]",28,0.09550918169632577,0.15844785409867196,0.6746160007588912,0.7701251824552169,0.6823250489819892,0.7789256439958427,0.4369556605525021,0.6907811811472149,0.7511633382570094,0.11892899965459947,0.29584000003524125,1313107968,0,,analytic_cpu
03001627/122a480cfcdd742650c626aa72455dae,farthest,0,3,"[0, 46, 18, 28]",4,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true]",16,0.05091550262606019,0.1163718927345812,0.7701251824552169,0.8210406850812771,0.7789256439958427,0.8304229740090477,0.6265279423880422,0.6609760909797712,0.8219397804048106,0.12021400016237749,0.28492699948401423,1313107968,0,,analytic_cpu
