object_id,policy,acquired_view_count,history_anchor_ids,accuracy_normalized,chamfer_l1_normalized,completeness_normalized,fscore_1pct,fscore_2pct,ground_truth_diameter,precision_1pct,precision_2pct,recall_1pct,recall_2pct,alignment_mode,alignment_scale,camera_center_rmse_normalized,predicted_point_count,ground_truth_point_count,prediction_cache_hit,metric_cache_hit,ground_truth_cache_hit,prediction_cache_path,prediction_cache_sha256,metric_cache_path,evaluation_ms
02958343/164c8597d8eae2f6f21c3b61f0b564c4,pun,10,"[0, 9, 34, 2, 24, 35, 18, 39, 44, 19]",0.01888472206864364,0.0435921543901776,0.06829958671171156,0.08483295652173914,0.23048271276595744,1.9764921629014318,0.1739,0.5295,0.0561,0.1473,camera_pose_sim3,2.38051973154625,0.12994393318067415,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/057e0949cae04b90ad284a04.npz,0a64cded04c5e7570dc65d7a990b7d1f7a20b5cc8b448b5a8e95e1ce7148fa36,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/0b29538344936b2b8bb524e0.json,3.018549999978859
02958343/164c8597d8eae2f6f21c3b61f0b564c4,vggt,1,[0],3.2890951083295943,3.502557965033255,3.7160208217369157,0.0,0.0,1.9764921629014318,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.313197631668277,0.0,8322,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/49061275e4fd7820bec5b00b.npz,9b12b09d0f527a26e8ae6711688b608a8aae82f01772314aea3461532fa95dcb,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/05b720dfc7c81b9bcd0521c5.json,3.434042999288067
02958343/164c8597d8eae2f6f21c3b61f0b564c4,vggt,2,"[0, 5]",0.9035593343397449,1.0910848850171313,1.2786104356945176,0.0,0.0,1.9764921629014318,0.0,0.0,0.0,0.0,camera_pose_sim3,0.6622489013992131,0.0853701088511371,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/ad65908be72f053ad49f0cbe.npz,81b46a1e9ac95b6b77db5ee8b6af4dd8c9e5627fa7e318b1411d9523341d76f2,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/8fd9d7ccf6e20634d6f90b1c.json,268.2136659996104
02958343/164c8597d8eae2f6f21c3b61f0b564c4,vggt,3,"[0, 5, 17]",0.08290379283761594,0.1394093219157397,0.19591485099386347,0.0,0.0,1.9764921629014318,0.0,0.0,0.0,0.0,camera_pose_sim3,2.549374077952692,0.23087224813040066,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/fcd6e76aa81544274c1bbd33.npz,bf19a4da78ba0c075a2e4d875d9bd9984bca11f209871b9b1989f60b6a5c4f81,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/e9c3f7be3a959a962c761fce.json,339.8959339992871
02958343/164c8597d8eae2f6f21c3b61f0b564c4,vggt,5,"[0, 5, 17, 25, 45]",0.44706586045729513,0.5254159866379633,0.6037661128186315,0.0,0.0,1.9764921629014318,0.0,0.0,0.0,0.0,camera_pose_sim3,1.9493413844627157,0.8923942240945381,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/6ca3261b653e930665a61635.npz,4dadbbfaf600cf8f5c8b962dabd8f17f4190fd14b0ad24c7f8c6578a09b9e29c,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/4f286614bad4701fef65fb69.json,485.0144129995897
02958343/164c8597d8eae2f6f21c3b61f0b564c4,vggt,10,"[0, 5, 17, 25, 45, 38, 31, 39, 24, 33]",0.01774908548281701,0.06868749058110253,0.11962589567938806,0.1628023804463337,0.3096010795007309,1.9764921629014318,0.3658,0.6897,0.1047,0.1996,camera_pose_sim3,2.215699608905268,0.2544348997645794,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/64c8c18321f46e08809029d0.npz,1260c9f4f843d1cec3d96d9985fcaedaff71902da6799125dea2d56d80b8ed1c,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/13020a19e39245478d9ad5bd.json,927.2461949994977
02958343/164c8597d8eae2f6f21c3b61f0b564c4,oracle,1,[0],3.2890951083295943,3.502557965033255,3.7160208217369157,0.0,0.0,1.9764921629014318,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.313197631668277,0.0,8322,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/49061275e4fd7820bec5b00b.npz,9b12b09d0f527a26e8ae6711688b608a8aae82f01772314aea3461532fa95dcb,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/05b720dfc7c81b9bcd0521c5.json,3.5338749994480168
02958343/164c8597d8eae2f6f21c3b61f0b564c4,oracle,2,"[0, 37]",0.03235648257329674,0.09653567831950727,0.1607148740657178,0.01784527282549973,0.04208207594936709,1.9764921629014318,0.1757,0.3727,0.0094,0.0223,camera_pose_sim3,2.21470902155293,0.12496902587584649,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/50c1a69adaa42c9f797d4cac.npz,4e853b3a32e73e1e543dd042b78e7550b9e85ff49ca0e5fe424d3b8b8ffca225,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/e04de3e31523a592745a8d55.json,264.4154529998559
02958343/164c8597d8eae2f6f21c3b61f0b564c4,oracle,3,"[0, 37, 17]",0.018053687836640995,0.07761105788487808,0.13716842793311518,0.06937164299115518,0.15892400332225912,1.9764921629014318,0.3344,0.6315,0.0387,0.0909,camera_pose_sim3,2.285834532861794,0.2842547632036971,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/95d789a3031d641bc2ecedb6.npz,86faa7defe6047a6305ae14d78a527ba9b59d502aa125929eb1d132bc2de4db0,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/0e718df1b2c60dde1d3b97e7.json,341.5417610003715
02958343/164c8597d8eae2f6f21c3b61f0b564c4,oracle,5,"[0, 37, 17, 35, 6]",0.060281753875623977,0.1094520620889328,0.1586223703022416,0.009888837209302326,0.03337987307343608,1.9764921629014318,0.0373,0.0898,0.0057,0.0205,camera_pose_sim3,2.2257374834886523,0.28305953220641683,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/7b791ad980c555e40239f392.npz,9bff17d0dfa4f87c30e2d76a4fd44a15aaad7d4e29083032f1e1b88edcaecd19,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/c7c20fb7b62793b0edf55126.json,488.63724100010586
02958343/164c8597d8eae2f6f21c3b61f0b564c4,oracle,10,"[0, 37, 17, 35, 6, 39, 14, 12, 42, 23]",0.01449682536170624,0.037769370630129306,0.061041915898552374,0.22898066555740434,0.4092499614494989,1.9764921629014318,0.4471,0.7572,0.1539,0.2804,camera_pose_sim3,2.3527913166686782,0.11261950918660597,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/164c8597d8eae2f6f21c3b61f0b564c4/d55c5f6e52e05c7948817d27.npz,c3a211d4d74ce7aa51fd732d24be2133da7adca6746d7f09ca7b17e1535fa97b,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/164c8597d8eae2f6f21c3b61f0b564c4/53dfe8889df5ef223fecf779.json,924.5399110004655
02958343/1660d6b7221223708a49a62fbc70ff9a,random,1,[0],3.526572052176735,3.7316054634565528,3.9366388747363703,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.596054726889587,0.0,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/37afcdcfc3c62f8a24558f97.npz,d5ffd14d5b73e5e4f7526976cf9a52ae5be1c1f5a3b6bd065d9ce8be0e1f0dd6,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/63583ab2605873213e79746a.json,3.8180759993338143
02958343/1660d6b7221223708a49a62fbc70ff9a,random,2,"[0, 16]",0.36158940640641773,0.492778393562881,0.6239673807193443,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,2.089268488170714,0.32271764966162136,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/dc94a56528c9ac434fd4f290.npz,f11f1669419f53a823d912ec8cc5ef1140d849557c9c7386758e64ddc170bb39,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/e574f8d21e797eade3618634.json,262.8556310000931
02958343/1660d6b7221223708a49a62fbc70ff9a,random,3,"[0, 16, 44]",0.02312770691521014,0.0671984118796076,0.11126911684400506,0.04386948727142345,0.10481706288990052,1.9642117443688598,0.2549,0.535,0.024,0.0581,camera_pose_sim3,2.3779483924926432,0.165052500105647,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/0738f81320c94e7ce59f4158.npz,78f6b1537ca8dd13f31e5ee922186a293bc683e80375f2ce335c30727fc81e45,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/1eee9e23f038441983115227.json,332.65231600034895
02958343/1660d6b7221223708a49a62fbc70ff9a,random,5,"[0, 16, 44, 19, 47]",0.27477837916987663,0.32594299527929604,0.3771076113887155,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,2.4942798354031,0.4388667507224303,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/79506555b9f42cc03bfe7846.npz,eec3ca15eb8384a87aa9a5947c7ec45c80d7fe952cdf6de5785e71c281488d27,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/a45dd415468b137ecf1e5845.json,486.0431080005583
02958343/1660d6b7221223708a49a62fbc70ff9a,random,10,"[0, 16, 44, 19, 47, 6, 29, 37, 11, 30]",0.06010877183915271,0.11571325425039805,0.1713177366616434,0.021007564296520426,0.047177251184834124,1.9642117443688598,0.053,0.1623,0.0131,0.0276,camera_pose_sim3,2.3829582001476117,0.2337460115042286,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/789ec4707d372cdb62205184.npz,01ef06c345ee37c8d1870e12c28bf21442255b528dd0ce98f87a90d0b6035b85,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/921094fb68503e8c6bb8f1c7.json,928.8453629997093
02958343/1660d6b7221223708a49a62fbc70ff9a,farthest,1,[0],3.526572052176735,3.7316054634565528,3.9366388747363703,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.596054726889587,0.0,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/37afcdcfc3c62f8a24558f97.npz,d5ffd14d5b73e5e4f7526976cf9a52ae5be1c1f5a3b6bd065d9ce8be0e1f0dd6,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/63583ab2605873213e79746a.json,3.860228000121424
02958343/1660d6b7221223708a49a62fbc70ff9a,farthest,2,"[0, 46]",0.033652757378871585,0.0862348169194651,0.1388168764600586,0.015296703296703297,0.03897996337954486,1.9642117443688598,0.174,0.3617,0.008,0.0206,camera_pose_sim3,2.746212385135978,0.03929912507458986,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/44b592fdfa4a882427c74dfa.npz,cc935ce2c2ce84a826bfe1765ac6754f22ebc17f7aa5bffa41cfb5e6eb7b3bed,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/243b6d62f0db73bfd4e4dc3a.json,261.58918399960385
02958343/1660d6b7221223708a49a62fbc70ff9a,farthest,3,"[0, 46, 18]",0.26474135930049236,0.344787988643806,0.4248346179871196,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,2.3086149507923386,0.822095181314165,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/66537c65b0df361db7e56cc6.npz,6826b911d648e623d857b695572ed62215a14e7796bff11d7249427e18417431,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/c253eb25928704e4ec694f0f.json,332.75488799972663
02958343/1660d6b7221223708a49a62fbc70ff9a,farthest,5,"[0, 46, 18, 28, 16]",0.27517781468971186,0.401235103847289,0.5272923930048662,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,1.314112337193919,1.13994976866498,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/e980f9da794d7e246f56fb7c.npz,6b063b0f4978d2b54cec355075782d9c4dee0cd9de9fa2b6dfcf05d07a18f710,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/256fb8f0c386cbd198772c24.json,481.43952999998874
02958343/1660d6b7221223708a49a62fbc70ff9a,farthest,10,"[0, 46, 18, 28, 16, 30, 2, 44, 13, 33]",0.2805084262973893,0.3461665009189192,0.4118245755404491,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,1.8255437435228838,0.9160304936361775,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/9e6dd2cc0fbeb2dee3c9b60a.npz,091e69a247f2fab0851824982592c3160bc3d4eee5014aedc1427f34199c0a65,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/e0cf2bd5fa188caf2bc817c2.json,927.5884660000884
02958343/1660d6b7221223708a49a62fbc70ff9a,pun,1,[0],3.526572052176735,3.7316054634565528,3.9366388747363703,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.596054726889587,0.0,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/37afcdcfc3c62f8a24558f97.npz,d5ffd14d5b73e5e4f7526976cf9a52ae5be1c1f5a3b6bd065d9ce8be0e1f0dd6,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/63583ab2605873213e79746a.json,3.734727999471943
02958343/1660d6b7221223708a49a62fbc70ff9a,pun,2,"[0, 8]",0.26415375241710026,0.44900949467149437,0.6338652369258885,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,0.6126294818392257,0.7707674256530225,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/bb59066ce9067e8aecbf7519.npz,160170496615f6f11087f503773458005e9293eb477afc336e3cbb4b481a9578,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/3609a6e9da98b8e4b218d818.json,2.3540729998785537
02958343/1660d6b7221223708a49a62fbc70ff9a,pun,3,"[0, 8, 26]",0.9038982747814146,0.9660551512622995,1.0282120277431843,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,2.4158623967980986,0.8661732361264606,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/d607e8ad6fea520bc7a10c7d.npz,316e28c933dd4c4887e7885aa9da9c0bba8ffdebb5bacf0d8de8657db1d67f1b,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/1a9e17673f98b798344922f8.json,2.403405000222847
02958343/1660d6b7221223708a49a62fbc70ff9a,pun,5,"[0, 8, 26, 33, 12]",0.7457388023089498,0.7845945047178655,0.8234502071267813,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,1.8122679678858944,0.5778178467202185,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/3faaa49ddc3f1762d5869fca.npz,fd131c32638a4a764052bf64b73b2a185235c598ebd806aad70d40d12e161fba,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/79cb8af7fca288ba4d176bbe.json,2.618324999275501
02958343/1660d6b7221223708a49a62fbc70ff9a,pun,10,"[0, 8, 26, 33, 12, 31, 43, 25, 15, 45]",0.5665781797123935,0.6411018687748765,0.7156255578373595,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,1.4733394366964783,1.1206262011880035,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/df2eafb95145db73aab7d9fc.npz,d9a1c7f32a69674b063281ef8c7a695bcfbab96ef2ad0a815e07b33097b180bf,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/27905484a453e398606fd775.json,3.0658420000690967
02958343/1660d6b7221223708a49a62fbc70ff9a,vggt,1,[0],3.526572052176735,3.7316054634565528,3.9366388747363703,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.596054726889587,0.0,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/37afcdcfc3c62f8a24558f97.npz,d5ffd14d5b73e5e4f7526976cf9a52ae5be1c1f5a3b6bd065d9ce8be0e1f0dd6,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/63583ab2605873213e79746a.json,3.5913930005335715
02958343/1660d6b7221223708a49a62fbc70ff9a,vggt,2,"[0, 4]",0.090083451968082,0.27552246931065,0.460961486653218,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,1.557839223167068,0.15981602550843527,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/c06255fe25fd3482903dbcc9.npz,b6f37b6ea3348a89c2d371a6c0a48ce71ab368e2ba5b24aef7ceab6775fa69b3,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/88043f70e812f8b46d1592ff.json,263.06749700052023
02958343/1660d6b7221223708a49a62fbc70ff9a,vggt,3,"[0, 4, 17]",0.01640044790725487,0.08933952777830756,0.16227860764936025,0.03644884267024488,0.0828688322368421,1.9642117443688598,0.2786,0.6855,0.0195,0.0441,camera_pose_sim3,2.1800609633463384,0.3303494360598526,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/1d1b52d6a90f218c649ddb89.npz,acea99b7e12ab556f96b773f4edc35f560d994c78cd0e196debc896eb09ae9e0,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/f8df0cc1c0d09c4223451f10.json,330.84454699928756
02958343/1660d6b7221223708a49a62fbc70ff9a,vggt,5,"[0, 4, 17, 25, 34]",0.02222430381545058,0.1045847898336223,0.18694527585179402,0.024592531120331954,0.058141724137931027,1.9642117443688598,0.1796,0.4911,0.0132,0.0309,camera_pose_sim3,2.1196082131897973,0.5345582857788281,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/44d7608d1575d44cf5797e27.npz,c3cc00b8dc0d21dbdaef8f8d26f5e845e7b1918ec28e69ea515eb4d8b446fc65,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/aeb42fc3733b5d7fcb4ef6c9.json,484.97319299985975
02958343/1660d6b7221223708a49a62fbc70ff9a,vggt,10,"[0, 4, 17, 25, 34, 42, 8, 39, 45, 16]",0.018600282969758578,0.08834481369747194,0.1580893444251853,0.0982199833008628,0.2013504089219331,1.9642117443688598,0.3006,0.6891,0.0587,0.1179,camera_pose_sim3,2.33768707750251,0.40622952077415,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/d09eb58cbef5387736d6ba5e.npz,0cc4a657d0ebf47f8920af1610925e28ce8488c940548fddc705270eb0a962ec,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/d485eb22b127b7605e071a99.json,926.7760659995474
02958343/1660d6b7221223708a49a62fbc70ff9a,oracle,1,[0],3.526572052176735,3.7316054634565528,3.9366388747363703,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,10.596054726889587,0.0,10000,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/37afcdcfc3c62f8a24558f97.npz,d5ffd14d5b73e5e4f7526976cf9a52ae5be1c1f5a3b6bd065d9ce8be0e1f0dd6,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/63583ab2605873213e79746a.json,3.7499860000025365
02958343/1660d6b7221223708a49a62fbc70ff9a,oracle,2,"[0, 35]",0.20685385770315837,0.3585032109376003,0.5101525641720422,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,0.4350366044206888,1.1132298830484313,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/3e456597482a168e11297fd9.npz,fdfdde520c4c8e832d08a5c935c2f7b6a6f10168749a08ff0bb4dd2dbca62379,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/563cdfc90b8b56e22d9b30f3.json,263.78669799942145
02958343/1660d6b7221223708a49a62fbc70ff9a,oracle,3,"[0, 35, 39]",0.9580219546183805,1.0039460847369204,1.0498702148554604,0.0,0.0,1.9642117443688598,0.0,0.0,0.0,0.0,camera_pose_sim3,2.7687455945724353,0.6910123769548819,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/a6ad3e5be0312dc367518d4b.npz,6bf288f39db03443dd741c13907c5e92198aab9418016936d5bff6a1c761ce10,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/e68773993adaf6b534779aa9.json,333.37351299996953
02958343/1660d6b7221223708a49a62fbc70ff9a,oracle,5,"[0, 35, 39, 17, 13]",0.12037810838196934,0.19337071266578426,0.2663633169495992,0.0019218390804597706,0.0058842639593908634,1.9642117443688598,0.0076,0.0161,0.0011,0.0036,camera_pose_sim3,2.354462212466271,0.38208573037771204,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/ee1a37ee5f82932ac658cca8.npz,a73c3c3a3a2039fdfac147487c2591d0853cd8340dc941aec83ba04385de3db9,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/6ea25352b2675754b25a24f8.json,478.1499070004429
02958343/1660d6b7221223708a49a62fbc70ff9a,oracle,10,"[0, 35, 39, 17, 13, 25, 18, 44, 24, 11]",0.07005575712771565,0.13393848985912618,0.19782122259053672,0.027289191820837392,0.04342913847541723,1.9642117443688598,0.0865,0.1973,0.0162,0.0244,camera_pose_sim3,2.423255686766508,0.43790840957193033,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/1660d6b7221223708a49a62fbc70ff9a/8290b3cc353acbea9db944ec.npz,48f99b7013acfd599e6c7691578ea4d402b0fbfb88903ed6069a07daf92b0655,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/1660d6b7221223708a49a62fbc70ff9a/56e9265a909d61d3e5d4e3fb.json,927.6550609993137
02958343/167df2c10c116eb5d61b6a34f3fd808c,random,1,[0],2.9419970784328133,3.150600733115434,3.359204387798054,0.0,0.0,1.9859885404570485,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,9.678295041637632,0.0,9590,10000,True,True,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/167df2c10c116eb5d61b6a34f3fd808c/2925b61a671f20de487fba0b.npz,f8129549500273390c6555a3fe234d590a59efe024ac8ef52438c63385f07467,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/167df2c10c116eb5d61b6a34f3fd808c/8a64e919c73f2a4a5113fee1.json,3.697972000736627
02958343/167df2c10c116eb5d61b6a34f3fd808c,random,2,"[0, 19]",0.015870055213092,0.08102561499453428,0.14618117477597656,0.04826248319139399,0.1182717409689501,1.9859885404570485,0.4206,0.7636,0.0256,0.0641,camera_pose_sim3,2.3018578244665178,0.07348919107822274,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/167df2c10c116eb5d61b6a34f3fd808c/f15e2dc1361768fe7aeff004.npz,8650964e3c260f76ae822f8cb5363fcedca4bd5fa2e06afcc1fc4f58041fb897,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/167df2c10c116eb5d61b6a34f3fd808c/74459234f99531b29f50557a.json,259.9685830000453
02958343/167df2c10c116eb5d61b6a34f3fd808c,random,3,"[0, 19, 37]",0.033264730855761114,0.09407938419961367,0.15489403754346623,0.043801590306702005,0.10525231799753218,1.9859885404570485,0.24,0.5086,0.0241,0.0587,camera_pose_sim3,2.5189908945893533,0.1525629684059305,10000,10000,False,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02958343/167df2c10c116eb5d61b6a34f3fd808c/86a410b9e00786b5bf3d9bfe.npz,b6d87b95b51ea8a6ea9452f49e276723e12321877ece3573da6f3c7cbdc0a7a0,/content/cv3d-project/data/cache/reconstruction/metrics/02958343/167df2c10c116eb5d61b6a34f3fd808c/574993f202ecf0990089d6a8.json,333.5979450002924
