acquired_view_count_after,acquired_view_count_before,acquisition_ms,coverage_after,coverage_before,history_anchor_ids,ndcg_at_5,normalized_regret,object_id,oracle_true_gain,peak_cuda_allocated_bytes,policy,policy_ms,process_rss_bytes,process_rss_delta_bytes,profiling_mode,reachable_normalized_coverage_after,reachable_normalized_coverage_before,seed,selected_anchor,selected_true_gain,spearman,step_index,valid_candidate_mask
8,7,0.47963399993022904,0.6649948677348605,0.6540858217629628,"[0, 42, 31, 9, 29, 39, 19]",0.6201200642960552,0.6010439893684985,02958343/14330011009dacfed49701eac14326ae,0.021082846812704954,4312439808,vggt_joint_history,341.0530060000383,5299019776,0,live_joint_vggt_plus_history_head,0.7595147058965839,0.7470550896725054,0,22,0.010909045971897726,0.43170731707317067,6,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
9,8,0.4543719996945583,0.6842013830538962,0.6649948677348605,"[0, 42, 31, 9, 29, 39, 19, 22]",0.8656095035659995,0.03176102061796825,02958343/14330011009dacfed49701eac14326ae,0.019707951414848,4405421056,vggt_joint_history,392.0747450001727,5299019776,0,live_joint_vggt_plus_history_head,0.7814511621635696,0.7595147058965839,0,44,0.019206515319035805,0.34371482176360224,7,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
10,9,0.4438739997567609,0.6915282540343122,0.6842013830538962,"[0, 42, 31, 9, 29, 39, 19, 22, 44]",0.5876077902792965,0.7727417872283476,02958343/14330011009dacfed49701eac14326ae,0.018910616454886196,4496655872,vggt_joint_history,441.3049009999668,5299019776,0,live_joint_vggt_plus_history_head,0.7898194466840023,0.7814511621635696,0,37,0.007326870980415959,0.24878542510121457,8,"[false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
2,1,0.3476510000837152,0.42240009378682286,0.0818428528465906,[0],0.8967894172136652,0.1720852482685218,02958343/147889b73fa491d82e877e82c90c24d,0.37983263113579757,3649061376,vggt_independent_history,2.073292000204674,5299027968,0,cached_independent_features_plus_live_history_head,0.42699132412442703,0.08273243453568695,0,31,0.3405572409402323,0.779486586493987,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.3171279995513032,0.759673641335928,0.42240009378682286,"[0, 31]",0.980901851754588,0.032858640071700425,02958343/147889b73fa491d82e877e82c90c24d,0.3482178387390755,3649094144,vggt_independent_history,1.8455829995218664,5299027968,0,cached_independent_features_plus_live_history_head,0.7679308285858436,0.42699132412442703,0,42,0.337273547549105,0.941782300339192,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
4,3,0.3081379991272115,0.7990243659106946,0.759673641335928,"[0, 31, 42]",0.5864579344446261,0.5534266570307362,02958343/147889b73fa491d82e877e82c90c24d,0.0765453641807954,3649126912,vggt_independent_history,1.7099269998652744,5299027968,0,cached_independent_features_plus_live_history_head,0.8077092714379778,0.7679308285858436,0,13,0.03935072457476671,0.22977602108036888,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
5,4,0.3129619999526767,0.8459763880675089,0.7990243659106946,"[0, 31, 42, 13]",0.8539217895632684,0.35365758139639253,02958343/147889b73fa491d82e877e82c90c24d,0.07187728406479427,3649159680,vggt_independent_history,1.7139270003099227,5299027968,0,cached_independent_features_plus_live_history_head,0.855171633321769,0.8077092714379778,0,33,0.04695202215681424,0.7326286116983792,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
6,5,0.33827300012490014,0.8526787439523215,0.8459763880675089,"[0, 31, 42, 13, 33]",0.16813285428661273,0.8782404495791064,02958343/147889b73fa491d82e877e82c90c24d,0.04804115785791205,3649192448,vggt_independent_history,1.7007470005410141,5299027968,0,cached_independent_features_plus_live_history_head,0.8619468397104627,0.855171633321769,0,29,0.006702355884812577,-0.41120507399577166,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
7,6,0.3232670005672844,0.8732083839764215,0.8526787439523215,"[0, 31, 42, 13, 33, 29]",0.27622687716401634,0.5664442166421014,02958343/147889b73fa491d82e877e82c90c24d,0.04648361261336217,3649225216,vggt_independent_history,1.729012999931001,5299027968,0,cached_independent_features_plus_live_history_head,0.8826996243490768,0.8619468397104627,0,2,0.0205296400241001,0.15971153067012397,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
8,7,0.3125709999949322,0.877744333575784,0.8732083839764215,"[0, 31, 42, 13, 33, 29, 2]",0.13489654718425362,0.8839042814137625,02958343/147889b73fa491d82e877e82c90c24d,0.036109252311843316,3649257984,vggt_independent_history,1.8043899999611313,5299027968,0,cached_independent_features_plus_live_history_head,0.8872848769427254,0.8826996243490768,0,39,0.0045359495993624165,-0.43554006968641107,6,"[false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
9,8,0.3222390005248599,0.881633303539679,0.877744333575784,"[0, 31, 42, 13, 33, 29, 2, 39]",0.23510001839070507,0.8982697249665037,02958343/147889b73fa491d82e877e82c90c24d,0.034972755721185786,3649290752,vggt_independent_history,1.687474999926053,5299027968,0,cached_independent_features_plus_live_history_head,0.8912161176284855,0.8872848769427254,0,44,0.0038889699638949863,-0.06266416510318949,7,"[false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, false, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
10,9,0.3186880003340775,0.8948077798612071,0.881633303539679,"[0, 31, 42, 13, 33, 29, 2, 39, 44]",0.6151719753445636,0.6218024088225191,02958343/147889b73fa491d82e877e82c90c24d,0.034228734121597215,3649323520,vggt_independent_history,1.67517800036876,5299027968,0,cached_independent_features_plus_live_history_head,0.9045337924394533,0.8912161176284855,0,11,0.013174476321528194,0.3147773279352227,8,"[false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, false, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
2,1,0.44492500001069857,0.4413352230176701,0.0818428528465906,[0],0.9194238558112316,0.08912091873641685,02958343/147889b73fa491d82e877e82c90c24d,0.37983263113579757,3744950784,vggt_joint_history,124.39889300003415,5299056640,0,live_joint_vggt_plus_history_head,0.44613226661395927,0.08273243453568695,0,42,0.3594923701710795,0.2772895467160037,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.4757370006700512,0.759673641335928,0.4413352230176701,"[0, 42]",0.9988725627651701,0.0,02958343/147889b73fa491d82e877e82c90c24d,0.3183384183182578,3840657408,vggt_joint_history,135.708128999795,5299056640,0,live_joint_vggt_plus_history_head,0.7679308285858436,0.44613226661395927,0,31,0.3183384183182578,0.906259636139377,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
4,3,0.4674259998864727,0.8102061528448579,0.759673641335928,"[0, 42, 31]",0.7124336181669968,0.3870505601481924,02958343/147889b73fa491d82e877e82c90c24d,0.0765453641807954,3931522560,vggt_joint_history,175.24143100035872,5299056640,0,live_joint_vggt_plus_history_head,0.8190125975482822,0.7679308285858436,0,19,0.050532511508929956,0.7177865612648221,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
5,4,0.4326919997765799,0.8191853943011573,0.8102061528448579,"[0, 42, 31, 19]",0.297505393051717,0.9905862784733238,02958343/147889b73fa491d82e877e82c90c24d,0.06140077487699902,4028472320,vggt_joint_history,207.67914699990797,5299056640,0,live_joint_vggt_plus_history_head,0.8280894378602381,0.8190125975482822,0,39,0.00897924145629945,-0.48386187455954904,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
6,5,0.43373199969209963,0.8471236421327474,0.8191853943011573,"[0, 42, 31, 19, 39]",0.5640087154524961,0.58837057063241,02958343/147889b73fa491d82e877e82c90c24d,0.05817066994890228,4121562112,vggt_joint_history,244.79265700028918,5299056640,0,live_joint_vggt_plus_history_head,0.8563313573361073,0.8280894378602381,0,13,0.027938247831590067,-0.25052854122621565,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
7,6,0.4831989999729558,0.8503577445051891,0.8471236421327474,"[0, 42, 31, 19, 39, 13]",0.08809223313875285,0.9592785742684494,02958343/147889b73fa491d82e877e82c90c24d,0.05498001904959989,4215229440,vggt_joint_history,293.43219900056283,5299056640,0,live_joint_vggt_plus_history_head,0.8596006124207423,0.8563313573361073,0,21,0.0032341023724416786,-0.677659833076736,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
8,7,0.5250210006124689,0.8565367660608694,0.8503577445051891,"[0, 42, 31, 19, 39, 13, 21]",0.1350706041254069,0.8976176850054336,02958343/147889b73fa491d82e877e82c90c24d,0.054067282517729284,4312439808,vggt_joint_history,341.13798500038683,5299056640,0,live_joint_vggt_plus_history_head,0.8658467961566408,0.8596006124207423,0,15,0.006179021555680362,-0.1968641114982578,6,"[false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
9,8,0.4392970004118979,0.8786799776408596,0.8565367660608694,"[0, 42, 31, 19, 39, 13, 21, 15]",0.4898548660408696,0.5801137323046252,02958343/147889b73fa491d82e877e82c90c24d,0.051977967598094775,4405421056,vggt_joint_history,392.90700499986997,5299056640,0,live_joint_vggt_plus_history_head,0.888230690885791,0.8658467961566408,0,2,0.0221432115799902,0.2302063789868668,7,"[false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
10,9,0.4072580004503834,0.8834279580097892,0.8786799776408596,"[0, 42, 31, 19, 39, 13, 21, 15, 2]",0.17056809069045045,0.8896807739269306,02958343/147889b73fa491d82e877e82c90c24d,0.04042699545713466,4496655872,vggt_joint_history,440.7099379995998,5299056640,0,live_joint_vggt_plus_history_head,0.8930302788936223,0.888230690885791,0,29,0.004747980368929699,-0.2736842105263158,8,"[false, true, false, true, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
2,1,0.28793599994969554,0.28615299311128056,0.070050460498805,[0],0.8913055054585789,0.1600642949385812,02958343/148ba646cf954b9249352dd33f95cb9e,0.24240531482436847,3649061376,vggt_independent_history,2.004254999519617,5299068928,0,cached_independent_features_plus_live_history_head,0.3525368242469877,0.08630127056432403,0,44,0.21610253261247556,0.3268963922294172,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.2773390006041154,0.5037041808369327,0.28615299311128056,"[0, 44]",0.9765199601854632,0.014229176337406125,02958343/148ba646cf954b9249352dd33f95cb9e,0.2203761535871243,3649094144,vggt_independent_history,1.6782940001576208,5299068928,0,cached_independent_features_plus_live_history_head,0.6205571024837286,0.3525368242469877,0,25,0.21755118772565207,0.9407955596669749,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]"
4,3,0.28539699997054413,0.5670746630970187,0.5037041808369327,"[0, 44, 25]",0.9791587095605767,0.05147238619012099,02958343/148ba646cf954b9249352dd33f95cb9e,0.06644250176543516,3649126912,vggt_independent_history,1.5637180003977846,5299068928,0,cached_independent_features_plus_live_history_head,0.6986287253735264,0.6205571024837286,0,22,0.06337048226008593,0.6586297760210803,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]"
5,4,0.2864440002667834,0.5919022344966636,0.5670746630970187,"[0, 44, 25, 22]",0.6864587960570231,0.3955664268342539,02958343/148ba646cf954b9249352dd33f95cb9e,0.038285430683895685,3649159680,vggt_independent_history,1.5661859997635474,5299068928,0,cached_independent_features_plus_live_history_head,0.7292159755009168,0.6986287253735264,0,2,0.02482757139964499,0.5606765327695561,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]"
6,5,0.3106320000370033,0.6046695882123746,0.5919022344966636,"[0, 44, 25, 22, 2]",0.42858423349408037,0.6702728618116576,02958343/148ba646cf954b9249352dd33f95cb9e,0.03098288456668822,3649192448,vggt_independent_history,1.5549779991488322,5299068928,0,cached_independent_features_plus_live_history_head,0.7449451918338886,0.7292159755009168,0,36,0.012767353715711,-0.04424645122319541,4,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]"
7,6,0.2805459998853621,0.6153661049506308,0.6046695882123746,"[0, 44, 25, 22, 2, 36]",0.39794877335140805,0.6894709987189803,02958343/148ba646cf954b9249352dd33f95cb9e,0.026395237174485237,3649225216,vggt_independent_history,1.5631019996362738,5299068928,0,cached_independent_features_plus_live_history_head,0.7581231635210244,0.7449451918338886,0,39,0.010696516738256192,-0.15938740782756664,5,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, false, true, true, true]"
8,7,0.2874189995054621,0.6338901355460416,0.6153661049506308,"[0, 44, 25, 22, 2, 36, 39]",0.648998693296427,0.3077334843542494,02958343/148ba646cf954b9249352dd33f95cb9e,0.02518174675188609,3649257984,vggt_independent_history,1.5519580001637223,5299068928,0,cached_independent_features_plus_live_history_head,0.7809445320741066,0.7581231635210244,0,11,0.01852403059541083,0.4285714285714285,6,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, false, true, true, true]"
9,8,0.2925669996329816,0.6405405809726888,0.6338901355460416,"[0, 44, 25, 22, 2, 36, 39, 11]",0.39616274014992453,0.7364674939952455,02958343/148ba646cf954b9249352dd33f95cb9e,0.018172433127509616,3649290752,vggt_independent_history,1.5918580002107774,5299068928,0,cached_independent_features_plus_live_history_head,0.789137795702233,0.7809445320741066,0,32,0.006650445426647193,-0.29474671669793623,7,"[false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, false, true, true, true]"
10,9,0.30109399995126296,0.6494907122164324,0.6405405809726888,"[0, 44, 25, 22, 2, 36, 39, 11, 32]",0.4348576798278194,0.5894751611908454,02958343/148ba646cf954b9249352dd33f95cb9e,0.018172433127509616,3649323520,vggt_independent_history,1.5874790005909745,5299073024,0,cached_independent_features_plus_live_history_head,0.8001642428169624,0.789137795702233,0,13,0.008950131243743565,-0.20931174089068827,8,"[false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, false, true, true, true, false, true, true, false, true, true, true, true, false, true, true, true]"
2,1,0.43068699960713275,0.28615299311128056,0.070050460498805,[0],0.8924734842679701,0.1600642949385812,02958343/148ba646cf954b9249352dd33f95cb9e,0.24240531482436847,3744950784,vggt_joint_history,124.4107319998875,5299113984,0,live_joint_vggt_plus_history_head,0.3525368242469877,0.08630127056432403,0,44,0.21610253261247556,0.11887141535615171,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.40413900023850147,0.4685784042291772,0.28615299311128056,"[0, 44]",0.8540331083625232,0.19115551592850108,02958343/148ba646cf954b9249352dd33f95cb9e,0.2203761535871243,3840657408,vggt_joint_history,136.7780339996898,5299113984,0,live_joint_vggt_plus_history_head,0.5772825953752476,0.3525368242469877,0,34,0.18242541111789662,0.6159111933395004,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true]"
4,3,0.437911000517488,0.5545861226433959,0.4685784042291772,"[0, 44, 34]",0.9701692180858527,0.10560870138177329,02958343/148ba646cf954b9249352dd33f95cb9e,0.0954123000619578,3931522560,vggt_joint_history,174.31224600022688,5299113984,0,live_joint_vggt_plus_history_head,0.6832430034101428,0.5772825953752476,0,31,0.0860077184142187,0.6284584980237153,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true]"
5,4,0.43779499992524507,0.5888368159092261,0.5545861226433959,"[0, 44, 34, 31]",0.8869519253871233,0.12341870890815167,02958343/148ba646cf954b9249352dd33f95cb9e,0.03857574505360713,4028472320,vggt_joint_history,207.16605000052368,5299113984,0,live_joint_vggt_plus_history_head,0.7254394190439916,0.6832430034101428,0,2,0.03425069326583025,0.6390415785764624,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true]"
6,5,0.47946999984560534,0.6010046023646588,0.5888368159092261,"[0, 44, 34, 31, 2]",0.5854923499068039,0.5847549075883228,02958343/148ba646cf954b9249352dd33f95cb9e,0.02493564387262976,4121562112,vggt_joint_history,246.05907699969976,5299113984,0,live_joint_vggt_plus_history_head,0.7404299761878254,0.7254394190439916,0,36,0.012167786455432567,0.4107520386590154,4,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true]"
7,6,0.5313370002113516,0.6236174824426832,0.6010046023646588,"[0, 44, 34, 31, 2, 36]",0.7887327248146871,0.01846703740020188,02958343/148ba646cf954b9249352dd33f95cb9e,0.02299165457065897,4215229440,vggt_joint_history,294.1800789994886,5299113984,0,live_joint_vggt_plus_history_head,0.7682887549589584,0.7404299761878254,0,19,0.022612880078024436,0.39291791589012237,5,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, false, true, true, true]"
8,7,0.4311359998609987,0.6309367895873549,0.6236174824426832,"[0, 44, 34, 31, 2, 36, 19]",0.6216407097501361,0.6824592034907119,02958343/148ba646cf954b9249352dd33f95cb9e,0.01826535974264553,4312439808,vggt_joint_history,341.02000599978055,5299113984,0,live_joint_vggt_plus_history_head,0.7773060476610738,0.7682887549589584,0,39,0.007319307144671725,0.09825783972125433,6,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true, true, true, true, true, false, true, true, true]"
9,8,0.4215059998387005,0.6372295835654235,0.6309367895873549,"[0, 44, 34, 31, 2, 36, 19, 39]",0.6346026765435716,0.7441474879722483,02958343/148ba646cf954b9249352dd33f95cb9e,0.018120406357042027,4405421056,vggt_joint_history,390.70423700013635,5299113984,0,live_joint_vggt_plus_history_head,0.7850586892831244,0.7773060476610738,0,37,0.006292793978068618,0.20056285178236397,7,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, false, true, true, true, true, false, true, true, true]"
10,9,0.41764700017665746,0.6512935137575296,0.6372295835654235,"[0, 44, 34, 31, 2, 36, 19, 39, 37]",0.7179802207327336,0.21850742719142124,02958343/148ba646cf954b9249352dd33f95cb9e,0.01740701652410572,4496655872,vggt_joint_history,440.4774610002278,5299113984,0,live_joint_vggt_plus_history_head,0.8023852712365354,0.7850586892831244,0,9,0.014063930192106134,0.4700404858299595,8,"[false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, false, true, false, true, true, true, true, false, true, true, true]"
2,1,0.2979670007334789,0.5471049539770436,0.12928773316151795,[0],0.8025538637476834,0.29479665346761175,02958343/14ace3e8d05f8d21a413908c0e169330,0.5292580543124166,3649061376,vggt_independent_history,2.0322699992902926,5299118080,0,cached_independent_features_plus_live_history_head,0.5699970705667796,0.13469742620056205,0,42,0.4178172208155257,0.37280296022201664,0,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]"
3,2,0.32327200005966006,0.7267101582853566,0.5471049539770436,"[0, 42]",0.6079875611760877,0.4167115783937461,02958343/14ace3e8d05f8d21a413908c0e169330,0.27427671869187303,3649094144,vggt_independent_history,1.6719499999453546,5299118080,0,cached_independent_features_plus_live_history_head,0.7571173654390903,0.5699970705667796,0,39,0.17960520430831295,0.10983657107616403,1,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]"
4,3,0.3052530000786646,0.8031993976952492,0.7267101582853566,"[0, 42, 39]",0.6346655518236717,0.4479801616789361,02958343/14ace3e8d05f8d21a413908c0e169330,0.13466570863046912,3649126912,vggt_independent_history,1.5814250000403263,5299118080,0,cached_independent_features_plus_live_history_head,0.8368070887300062,0.7571173654390903,0,13,0.07648923940989252,0.41396574440052697,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
5,4,0.29760300003545126,0.8710591540030215,0.8031993976952492,"[0, 42, 39, 13]",0.9919042498784225,0.010677758800508384,02958343/14ace3e8d05f8d21a413908c0e169330,0.06857514075035365,3649159680,vggt_independent_history,1.5606500001013046,5299118080,0,cached_independent_features_plus_live_history_head,0.9075062517034578,0.8368070887300062,0,9,0.06785975630777236,0.7821000704721636,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
6,5,0.28898799973831046,0.8733395916296746,0.8710591540030215,"[0, 42, 39, 13, 9]",0.13872857125311536,0.9191510471639968,02958343/14ace3e8d05f8d21a413908c0e169330,0.021484012551980493,3649192448,vggt_independent_history,1.6528320002180408,5299118080,0,cached_independent_features_plus_live_history_head,0.9098821080311215,0.9075062517034578,0,44,0.002280437626653078,-0.6766837813349441,4,"[false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true]"
7,6,0.31193999984679976,0.8773450380425332,0.8733395916296746,"[0, 42, 39, 13, 9, 44]",0.28295694243085323,0.8228154636721287,02958343/14ace3e8d05f8d21a413908c0e169330,0.021484012551980493,3649225216,vggt_independent_history,1.5695160000177566,5299118080,0,cached_independent_features_plus_live_history_head,0.9140551514390549,0.9098821080311215,0,15,0.00400544641285859,-0.15290495097642007,5,"[false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
8,7,0.3113430002485984,0.8806444867134549,0.8773450380425332,"[0, 42, 39, 13, 9, 44, 15]",0.3858273515690349,0.8454247134144568,02958343/14ace3e8d05f8d21a413908c0e169330,0.02002373213250421,3649257984,vggt_independent_history,1.5805689999979222,5299118080,0,cached_independent_features_plus_live_history_head,0.9174926565525431,0.9140551514390549,0,20,0.003299448670921723,0.20905923344947733,6,"[false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
9,8,0.28394499986461597,0.8945110815437097,0.8806444867134549,"[0, 42, 39, 13, 9, 44, 15, 20]",0.8457043862061209,0.2990569437045865,02958343/14ace3e8d05f8d21a413908c0e169330,0.019688796873558338,3649290752,vggt_independent_history,1.56228200012265,5299118080,0,cached_independent_features_plus_live_history_head,0.9319394612735133,0.9174926565525431,0,8,0.01386659483025482,0.3463414634146341,7,"[false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
10,9,0.2920360002462985,0.8959135779858045,0.8945110815437097,"[0, 42, 39, 13, 9, 44, 15, 20, 8]",0.1028868988991031,0.9118024905525458,02958343/14ace3e8d05f8d21a413908c0e169330,0.013624711173201937,3649323520,vggt_independent_history,1.556458999402821,5299118080,0,cached_independent_features_plus_live_history_head,0.9334006413590951,0.9319394612735133,0,36,0.0014024964420948638,-0.4653846153846154,8,"[false, true, true, true, true, true, true, true, false, false, true, true, true, false, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, false, true, true, true]"
