object_id,policy,seed,step_index,history_anchor_ids,acquired_view_count_before,acquired_view_count_after,valid_candidate_mask,selected_anchor,selected_true_gain,oracle_true_gain,coverage_before,coverage_after,normalized_regret,spearman,ndcg_at_5,policy_ms,acquisition_ms
02691156/166d333d38897d1513d521050081b441,random,0,4,"[0, 3, 32, 10, 36]",5,6,"[false, true, true, false, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true]",21,0.03577760900538013,0.04312171900164187,0.763606107327867,0.7993837163332471,0.21361154897147222,0.055119299305345815,0.7573355951178675,0.08909800089895725,0.36889200055156834
02691156/166d333d38897d1513d521050081b441,random,0,5,"[0, 3, 32, 10, 36, 21]",6,7,"[false, true, true, false, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true]",12,0.010069032025723092,0.01909711325883745,0.7993837163332471,0.8094527483589702,0.682875589775111,-0.1266510007292764,0.5713837561412513,0.10439800098538399,0.34139300259994343
02691156/166d333d38897d1513d521050081b441,random,0,6,"[0, 3, 32, 10, 36, 21, 12]",7,8,"[false, true, true, false, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true]",2,0.01344885881464191,0.018459917209311866,0.8094527483589702,0.8229016071736122,0.3352055909759833,-0.1606271777003484,0.6920602256305006,0.0911979986994993,0.3886919985234272
02691156/166d333d38897d1513d521050081b441,random,0,7,"[0, 3, 32, 10, 36, 21, 12, 2]",8,9,"[false, true, false, false, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true]",23,0.007472974749804223,0.013933979692494339,0.8229016071736122,0.8303745819234163,0.6198634499981983,0.04690431519699812,0.6412528896034145,0.08959799743024632,0.3851910005323589
02691156/166d333d38897d1513d521050081b441,random,0,8,"[0, 3, 32, 10, 36, 21, 12, 2, 23]",9,10,"[false, true, false, false, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, false, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true]",39,0.005168806939577349,0.013270396550086872,0.8303745819234163,0.8355433888629936,0.8076318989092788,0.198582995951417,0.5204119318761069,0.08659800005261786,0.3572930036170874
02691156/166d333d38897d1513d521050081b441,oracle,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",38,0.3146999992641213,0.3146999992641213,0.14208135162895985,0.4567813508930812,0.0,1.0,1.0,0.0027989990485366434,0.398991000110982
02691156/166d333d38897d1513d521050081b441,oracle,0,1,"[0, 38]",2,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",25,0.23995332905440853,0.23995332905440853,0.4567813508930812,0.6967346799474897,0.0,0.9999999999999999,1.0,0.0020000006770715117,0.9925779995683115
02691156/166d333d38897d1513d521050081b441,oracle,0,2,"[0, 38, 25]",3,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",28,0.06044032373101448,0.06044032373101448,0.6967346799474897,0.7571750036785042,0.0,0.9999999999999999,1.0,0.0023990032786969095,0.8646809983474668
02691156/166d333d38897d1513d521050081b441,oracle,0,3,"[0, 38, 25, 28]",4,5,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",6,0.033430080980186655,0.033430080980186655,0.7571750036785042,0.790605084658691,0.0,1.0,1.0,0.0022999993234407157,0.36399300006451085
02691156/166d333d38897d1513d521050081b441,oracle,0,4,"[0, 38, 25, 28, 6]",5,6,"[false, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",11,0.028607720943682607,0.028607720943682607,0.790605084658691,0.8192128056023734,0.0,1.0,1.0,0.0020999978005420417,0.4494900022109505
02691156/166d333d38897d1513d521050081b441,oracle,0,5,"[0, 38, 25, 28, 6, 11]",6,7,"[false, true, true, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",2,0.015487179995279236,0.015487179995279236,0.8192128056023734,0.8346999855976527,0.0,1.0,1.0,0.0020000006770715117,0.015198998880805448
02691156/166d333d38897d1513d521050081b441,oracle,0,6,"[0, 38, 25, 28, 6, 11, 2]",7,8,"[false, true, false, true, true, true, false, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",13,0.012371548776677774,0.012371548776677774,0.8346999855976527,0.8470715343743305,0.0,0.9999999999999999,1.0,0.0021000014385208488,0.4556899984891061
02691156/166d333d38897d1513d521050081b441,oracle,0,7,"[0, 38, 25, 28, 6, 11, 2, 13]",8,9,"[false, true, false, true, true, true, false, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true]",40,0.010605472497475928,0.010605472497475928,0.8470715343743305,0.8576770068718064,0.0,1.0,1.0,0.0024000000848900527,0.329292997776065
02691156/166d333d38897d1513d521050081b441,oracle,0,8,"[0, 38, 25, 28, 6, 11, 2, 13, 40]",9,10,"[false, true, false, true, true, true, false, true, true, true, true, false, true, false, true, true, true, true, true, true, true, true, true, true, true, false, true, true, false, true, true, true, true, true, true, true, true, true, false, true, false, true, true, true, true, true, true, true]",35,0.009788318588544054,0.009788318588544054,0.8576770068718064,0.8674653254603504,0.0,1.0,1.0,0.0018999999156221747,0.9180800007015932
02691156/16715d886ecf0a97ce2cec85ea6ae00d,random,0,0,[0],1,2,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",21,0.25164511710713866,0.2784167752018904,0.13740721302201397,0.3890523301291526,0.13929448473482428,-0.041512488436632744,0.7694983604032753,0.13179700181353837,0.4650900009437464
02691156/16715d886ecf0a97ce2cec85ea6ae00d,random,0,1,"[0, 21]",2,3,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true]",42,0.17331523122493495,0.20519380683988245,0.3890523301291526,0.5623675613540875,0.17974706098456034,0.21011409189022506,0.6660654637545443,0.13259700062917545,0.521388999914052
02691156/16715d886ecf0a97ce2cec85ea6ae00d,random,0,2,"[0, 21, 42]",3,4,"[false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, true, false, true, true, true, true, true]",47,0.011524193728601532,0.10705739252182087,0.5623675613540875,0.573891755082689,0.9999999999895324,0.1499341238471673,0.4837810776158359,0.10829799794009887,0.3979920002166182
