object_id,policy,acquired_view_count,history_anchor_ids,accuracy_normalized,completeness_normalized,chamfer_l1_normalized,ground_truth_diameter,precision_1pct,recall_1pct,fscore_1pct,precision_2pct,recall_2pct,fscore_2pct,precision_10pct,recall_10pct,fscore_10pct,alignment_mode,alignment_scale,camera_center_rmse_normalized,predicted_point_count,ground_truth_point_count,prediction_cache_hit,metric_cache_hit,ground_truth_cache_hit,prediction_cache_path,prediction_cache_sha256,metric_cache_path,evaluation_ms
02933112/18efc77e6837f7d311e76965808086c8,random,2,"[0, 11]",1.673333519830784,1.7479719578845179,1.710652738857651,1.993318778220243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,1.8518951359351306,1.0915990820953064e-16,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18efc77e6837f7d311e76965808086c8/8774fef6714f5738e4d2bec2.npz,ce6748ff748b6dd47b8522ec1c58e243d8f264ef0c7f40d3967553e9234ae8cb,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18efc77e6837f7d311e76965808086c8/22d1fabd73a9ee168203b38f.json,11.170664000019315
02933112/18efc77e6837f7d311e76965808086c8,random,3,"[0, 11, 36]",0.31777689885434746,0.5064734750145949,0.4121251869344712,1.993318778220243,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.6099912261961105,0.5834633261464547,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18efc77e6837f7d311e76965808086c8/99b0ff828ba6f992a5fc38a0.npz,6c68f005e30271c188e28708c526188bb9a90eca5e1b3fe4bf705c3034b9c14c,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18efc77e6837f7d311e76965808086c8/55c7578fb2438712b81f2513.json,11.140239000269503
02933112/18efc77e6837f7d311e76965808086c8,random,5,"[0, 11, 36, 21, 19]",0.05375387581062947,0.25455485700481706,0.15415436640772326,1.993318778220243,0.1039,0.0188,0.03183895680521597,0.319,0.034,0.06145042492917848,0.8012,0.149,0.251270890338876,camera_pose_sim3,2.018193358154772,0.6307017366111305,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18efc77e6837f7d311e76965808086c8/f14e353dffd4cb6115f49070.npz,0794ee873bdfb2948c887b8294f9f422845262cfea7861cd61ce713596f81961,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18efc77e6837f7d311e76965808086c8/27f3d2cb27fc22967c6035d1.json,11.406245000216586
02933112/18efc77e6837f7d311e76965808086c8,random,10,"[0, 11, 36, 21, 19, 3, 46, 1, 23, 30]",0.07050529422337273,0.29771699855918615,0.18411114639127946,1.993318778220243,0.0675,0.0137,0.022777093596059114,0.1948,0.0299,0.05184263462394303,0.7284,0.1347,0.22735599582898852,camera_pose_sim3,2.150161002672115,0.7056594274399747,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18efc77e6837f7d311e76965808086c8/3c4abaa8e7e4ae9e0478b998.npz,80aa5cb41e167b40763c7b5251ed8bad858ef23c14f693fd8aaa4cf3bd26a0f8,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18efc77e6837f7d311e76965808086c8/a94c6e3ad28a3d26870b2381.json,11.975280000115163
02933112/18f41e91af76c77de25f00a04866d020,random,1,[0],1.2218473485927233,1.2875855589148981,1.2547164537538107,1.9953066564866837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,5.3104803354985695,0.0,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18f41e91af76c77de25f00a04866d020/49b549e7307a392ae8726722.npz,8020836b266d6c3319fbdf38d6243e58fc3def5886056156410fcfc2e04b949c,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18f41e91af76c77de25f00a04866d020/53cc9da5bfa710e8d03604df.json,12.645572999645083
02933112/18f41e91af76c77de25f00a04866d020,random,2,"[0, 17]",0.1833158737069271,0.4089555939945928,0.29613573385076,1.9953066564866837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,0.7957381870103349,0.9563024830047158,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18f41e91af76c77de25f00a04866d020/af78028bdcec313e06269fb1.npz,3e52d5a3102bd92a2520e865cfc374ad8887c5b9d187cf34829c44726e8f03ac,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18f41e91af76c77de25f00a04866d020/19edc6f1862c0fb578d6cc74.json,11.238190999847575
02933112/18f41e91af76c77de25f00a04866d020,random,3,"[0, 17, 4]",2.174423001970679,2.3301364728902763,2.2522797374304777,1.9953066564866837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,3.42743435820935,0.5755520234276043,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18f41e91af76c77de25f00a04866d020/92e42b43450fed10525dcf81.npz,4ab346ce5cf711048a6213b3c904c6dd5c3bf67c1a8c21534805692ccd3efc97,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18f41e91af76c77de25f00a04866d020/03cb71fb352ba620c0a0f969.json,11.275678999936645
02933112/18f41e91af76c77de25f00a04866d020,random,5,"[0, 17, 4, 46, 29]",0.1127855217934111,0.28600909442130124,0.19939730810735617,1.9953066564866837,0.0,0.0,0.0,0.0,0.0,0.0,0.3538,0.01,0.019450247388675096,camera_pose_sim3,2.1421962042977634,0.7740696798330876,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18f41e91af76c77de25f00a04866d020/9c2f798eada577fadd494d91.npz,1e86fdf334da1d4dcec5a5e369a67ed1f8f1c634340ea4376cd3f10c72460f60,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18f41e91af76c77de25f00a04866d020/3c33587cf3d0e981d8a7c465.json,11.347297000156686
02933112/18f41e91af76c77de25f00a04866d020,random,10,"[0, 17, 4, 46, 29, 19, 13, 33, 11, 16]",0.09544586466355988,0.25700840831451316,0.1762271364890365,1.9953066564866837,0.0,0.0,0.0,0.0,0.0,0.0,0.7336,0.0339,0.06480531596091205,camera_pose_sim3,2.047675325514889,0.869603332749389,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/18f41e91af76c77de25f00a04866d020/562a5b5c20e2bdacbd5d909b.npz,8a573a2ccbd345ad658d4db3801a7ea41649d038ae9595dde1b3ae1da1e9e031,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/18f41e91af76c77de25f00a04866d020/850a8b81f8838143462458a6.json,11.592234000090684
02933112/190cb7264781df604da5feafe6f1c8fc,random,1,[0],1.012083322696435,1.229182266563017,1.120632794629726,1.9957148831182396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,5.225988913826778,0.0,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/190cb7264781df604da5feafe6f1c8fc/1c1b0a6dfd0db9b35c248c46.npz,08e8871066466f400c5e10aa69069cedcbaa96ef6dbfde58971d00344a3bae75,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/190cb7264781df604da5feafe6f1c8fc/613e2fd4785e501bb241a7a1.json,12.280809999992925
02933112/190cb7264781df604da5feafe6f1c8fc,random,2,"[0, 43]",0.9378630268465737,1.1271225054506913,1.0324927661486325,1.9957148831182396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,3.1668029414679224,8.799382319292331e-16,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/190cb7264781df604da5feafe6f1c8fc/8e9cc8ed4ba791aee66ba9be.npz,d1db7c8b8ebb437c36b567ae36af69d58979450e31196f48a35980ccabba2634,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/190cb7264781df604da5feafe6f1c8fc/52dc43a074a083fd6f206730.json,11.052012000163813
02933112/190cb7264781df604da5feafe6f1c8fc,random,3,"[0, 43, 39]",0.5879015807909308,0.9837869028495367,0.7858442418202338,1.9957148831182396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.8287217109701437,0.75639877965265,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/190cb7264781df604da5feafe6f1c8fc/58a3343058ac82f31c4b06a2.npz,aaa17c2c58a030eeedcb094e1a4eefc2393f3c862f8ab8f59249d018b8354e6d,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/190cb7264781df604da5feafe6f1c8fc/f2aa4e34371c8757e91eb2bc.json,10.963202000311867
02933112/190cb7264781df604da5feafe6f1c8fc,random,5,"[0, 43, 39, 29, 9]",0.6599486245302754,0.932035511910972,0.7959920682206236,1.9957148831182396,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.6478445862290518,1.0392378786080867,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/190cb7264781df604da5feafe6f1c8fc/c6225c2e6bfe049e5e4391eb.npz,2a81edb4a9ba24ba6a59984e863af702bf3ca8c890cd03b36d5aa32127177680,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/190cb7264781df604da5feafe6f1c8fc/e4d97d637d1f28222b59f0fa.json,11.170994000167411
02933112/190cb7264781df604da5feafe6f1c8fc,random,10,"[0, 43, 39, 29, 9, 12, 7, 24, 36, 15]",0.050150702175685784,0.09232734525539245,0.07123902371553911,1.9957148831182396,0.0426,0.0221,0.029102318392581143,0.1473,0.0554,0.08051721756290083,0.9647,0.531,0.6849711840609748,camera_pose_sim3,2.526425422754689,0.08613159097135528,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/190cb7264781df604da5feafe6f1c8fc/a3b60769da59c8215943a509.npz,3463669eea5ca8831942832714ae41941a22365af46f2d41e1f1da63a010c491,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/190cb7264781df604da5feafe6f1c8fc/fc1a41f467ed1824a8d5b0ec.json,11.641820000022562
02933112/19127cb1f535bf2c62c9e7b595148d6a,random,1,[0],1.784439883331994,1.9535731720639107,1.8690065276979524,1.9829941927787484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,6.6528139386216445,0.0,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19127cb1f535bf2c62c9e7b595148d6a/ff6bb8f105a6b2bfefcc3c71.npz,2afc18a63ccee9b6f5df43820b77ceb602807b7a9facc4296783133a8dcad6ad,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19127cb1f535bf2c62c9e7b595148d6a/31d9d585651d523bea5ddfba.json,12.493511000229773
02933112/19127cb1f535bf2c62c9e7b595148d6a,random,2,"[0, 13]",0.2688969377418501,0.43967956366296546,0.35428825070240777,1.9829941927787484,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.7843669232310666,0.11092550183622335,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19127cb1f535bf2c62c9e7b595148d6a/4e04e9b0ad906a6fb150e9f0.npz,4a55fdbbdd7bbe2d6eac62bbe32e5697662219a9843eb704abe59779459f0240,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19127cb1f535bf2c62c9e7b595148d6a/b5a6c6a5eba06a9d1c0c17c4.json,10.91823300021133
02933112/19127cb1f535bf2c62c9e7b595148d6a,random,3,"[0, 13, 27]",0.03164120932304525,0.15283239261429507,0.09223680096867015,1.9829941927787484,0.0499,0.008,0.013789291882556131,0.4255,0.0448,0.08106485222198596,0.9416,0.2657,0.4144506253623788,camera_pose_sim3,2.3487908557299333,0.10356840332495555,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19127cb1f535bf2c62c9e7b595148d6a/687645bbd5361251af8ca44e.npz,578e53f97c95368532e61c7effcace44395d8d5309c35ea7451a8b851bce5959,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19127cb1f535bf2c62c9e7b595148d6a/f2119585fe21acc0cfe11313.json,11.108954000064841
02933112/19127cb1f535bf2c62c9e7b595148d6a,random,5,"[0, 13, 27, 38, 40]",0.057697885920397665,0.09981344743878985,0.07875566667959376,1.9829941927787484,0.1548,0.057,0.0833201133144476,0.2952,0.1021,0.15172373521268565,0.81,0.4287,0.5606635989343667,camera_pose_sim3,2.5841129800969136,0.09650628548429209,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19127cb1f535bf2c62c9e7b595148d6a/1ba64a3fd1d0225a87bdd86e.npz,9a31afbd1a486b95504ea0993f9284bf64c946a77d0a162637e05997a26779ab,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19127cb1f535bf2c62c9e7b595148d6a/365b369366a00e8338888ddb.json,11.10359199992672
02933112/19127cb1f535bf2c62c9e7b595148d6a,random,10,"[0, 13, 27, 38, 40, 29, 11, 16, 28, 7]",0.056018937940658896,0.11738847547154559,0.08670370670610224,1.9829941927787484,0.0892,0.036,0.051297124600638976,0.2282,0.0794,0.11780936280884266,0.8047,0.3901,0.5254661365918982,camera_pose_sim3,2.5157031675373314,0.3338879753671459,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19127cb1f535bf2c62c9e7b595148d6a/a250cdb9207861ee86141bbc.npz,ce12a2b038183f2e86bfda37aec4f757d7947bdad84a874a0f0080f70ddd978b,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19127cb1f535bf2c62c9e7b595148d6a/c4014c5aedc8965d9bc99601.json,11.891039999682107
02933112/1919dec93dff59e0ed3ffec8035a48e8,random,1,[0],1.6728821451563127,1.8245874572037972,1.748734801180055,1.9985425162475865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,6.409193731325192,0.0,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/1919dec93dff59e0ed3ffec8035a48e8/b9bb4f6a5ac26e9377ebcb28.npz,f7d2998afa735b8ee54c3180505787b83e3b436632625b9d1ff413475cb303c8,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/1919dec93dff59e0ed3ffec8035a48e8/aeaac5914eeb8e321f798c97.json,12.346799000169995
02933112/1919dec93dff59e0ed3ffec8035a48e8,random,2,"[0, 33]",0.14899971838455414,0.33258198104660597,0.24079084971558007,1.9985425162475865,0.0,0.0,0.0,0.0,0.0,0.0,0.2512,0.019,0.035327905255366394,camera_pose_sim3,1.4695759250481617,1.1699943087513505,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/1919dec93dff59e0ed3ffec8035a48e8/05d30e1bafbd9d2add62c480.npz,3d9d4fd8029fb153982679cae24817640832576c7d73f66f5e7a9acdc53ff5b8,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/1919dec93dff59e0ed3ffec8035a48e8/763384a6418deaea16493230.json,11.205920000065817
02933112/1919dec93dff59e0ed3ffec8035a48e8,random,3,"[0, 33, 19]",0.9618935800118478,1.1577066434783356,1.0598001117450917,1.9985425162475865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3_positive_scale_fallback,2.17891941987141,0.8134529828239102,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/1919dec93dff59e0ed3ffec8035a48e8/579ab290ccaff692df8e8d6f.npz,62384b9651c9358230f5eb26001ae1be1c2705015160471c886e1c64723b90a8,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/1919dec93dff59e0ed3ffec8035a48e8/304af664614bcf4b31f39ae6.json,11.430516000018542
02933112/1919dec93dff59e0ed3ffec8035a48e8,random,5,"[0, 33, 19, 26, 43]",0.8450836069456624,1.0045038059095621,0.9247937064276123,1.9985425162475865,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.070272736083667,0.9554450912997743,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/1919dec93dff59e0ed3ffec8035a48e8/2ee00484a33b6d88c7fe79b1.npz,63ec16225fa851be399dbfe939a83385ac1b777773cd4ec89a04f5c151a8e422,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/1919dec93dff59e0ed3ffec8035a48e8/81696741a4f4f78b2db6f3d1.json,11.17456600013611
02933112/1919dec93dff59e0ed3ffec8035a48e8,random,10,"[0, 33, 19, 26, 43, 24, 2, 41, 34, 14]",0.06465839030041033,0.4123895753690141,0.2385239828347122,1.9985425162475865,0.0648,0.0029,0.005551550960118168,0.1305,0.0079,0.014898121387283239,0.9099,0.0628,0.11749094273671225,camera_pose_sim3,0.8850609427527583,1.1730641855914148,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/1919dec93dff59e0ed3ffec8035a48e8/f748f33f6188be50d0c16fb6.npz,60576e46de41f44d3ea08b24b47fab88a8d39ce98dd404d8a47dde9a40eda28a,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/1919dec93dff59e0ed3ffec8035a48e8/712a41710a8fc0f56d46ffcf.json,11.597263000112434
02933112/192caea21a57389265dbe89d2f371f01,random,1,[0],0.8965910109538581,1.0503652619152115,0.9734781364345348,1.998669079365581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,4.866120417748174,0.0,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/192caea21a57389265dbe89d2f371f01/2d0ce01700e19ee739281ef3.npz,d368456346569925243233560d63b08d5c9f8d5b8dcaf4f80efe5d4beb85ed3a,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/192caea21a57389265dbe89d2f371f01/c25b4a4909f82eff020c4000.json,12.442797999938193
02933112/192caea21a57389265dbe89d2f371f01,random,2,"[0, 18]",0.08015446455771304,0.38083179735087497,0.230493130954294,1.998669079365581,0.0,0.0,0.0,0.0,0.0,0.0,0.8026,0.0283,0.054672234925983866,camera_pose_sim3,0.9625728145206472,0.8960428802402756,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/192caea21a57389265dbe89d2f371f01/ae065bcc12a356afd98774b6.npz,9ed59d985c60d2ca9cbe2a59d584d15b1d0639a23945ef046f3c3e82184a9a63,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/192caea21a57389265dbe89d2f371f01/adaeebadbd0b1e10e781ff64.json,10.98773900002925
02933112/192caea21a57389265dbe89d2f371f01,random,3,"[0, 18, 42]",0.3705831707894819,0.6849544180966759,0.5277687944430789,1.998669079365581,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.391927316301339,0.6721355005367399,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/192caea21a57389265dbe89d2f371f01/ac082d67b8edf4434552302b.npz,2524f13c986d3c2f9de9f893d5b7688a34cae3a77f5893d020f222742e8b2a3f,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/192caea21a57389265dbe89d2f371f01/148d5a3c23e754f5afb0a3f1.json,10.994745000061812
02933112/192caea21a57389265dbe89d2f371f01,random,5,"[0, 18, 42, 23, 22]",0.0658405397183925,0.22288075793706083,0.14436064882772667,1.998669079365581,0.0506,0.0109,0.017936260162601626,0.1841,0.0385,0.06368238993710691,0.7329,0.1814,0.2908193371978563,camera_pose_sim3,2.3205966001624,0.6952144093429111,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/192caea21a57389265dbe89d2f371f01/ec44c1cee2cfe9e9428bdb3d.npz,8c81c85c8eb02878b1e4b81ac01d9ea34d5def40b9d4aa595841b9b44d81d4cc,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/192caea21a57389265dbe89d2f371f01/5bc9a7abbd3be05fd9ca3ea8.json,11.314696000226832
02933112/192caea21a57389265dbe89d2f371f01,random,10,"[0, 18, 42, 23, 22, 16, 29, 28, 46, 7]",0.06009807999789849,0.1818773497743831,0.1209877148861408,1.998669079365581,0.0529,0.0134,0.021383408748114632,0.1685,0.0387,0.06294353281853282,0.7673,0.2512,0.3784894648993618,camera_pose_sim3,2.3461125256971433,0.714643682212068,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/192caea21a57389265dbe89d2f371f01/c835c88862b5f2e7102fd5ff.npz,7f1357e87e644e7da63610e5ddca7352f4c44d067a1605bf70aad34c478ef5c2,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/192caea21a57389265dbe89d2f371f01/6640e0e02200c63f82a5d70f.json,11.646890000065468
02933112/19492e2263ea82e4da5feafe6f1c8fc,random,1,[0],1.3698657574004072,1.6167267709505553,1.4932962641754812,1.990519434948425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,6.000532925043731,0.0,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19492e2263ea82e4da5feafe6f1c8fc/ab237b12325af9d23e18243b.npz,4abb09bbd35e2078f65083678e28efa4a79ae693548ff83e208411da739e6a3a,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19492e2263ea82e4da5feafe6f1c8fc/185731b9d8aba229b0d04f6f.json,12.263632999747642
02933112/19492e2263ea82e4da5feafe6f1c8fc,random,2,"[0, 44]",1.234642839078799,1.380274144941373,1.307458492010086,1.990519434948425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.0540124467150673,1.0497664326525098,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19492e2263ea82e4da5feafe6f1c8fc/006b740ea914670526c9c96a.npz,8f122f2d6dec73f253c363e40f6bd9867e0fa9b93923853ca91188337650a532,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19492e2263ea82e4da5feafe6f1c8fc/735429096c84c15481eeedee.json,10.905325999829074
02933112/19492e2263ea82e4da5feafe6f1c8fc,random,3,"[0, 44, 41]",0.8435201105351089,0.9942274487068108,0.9188737796209598,1.990519434948425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.2586433133924104,0.9147680695363412,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19492e2263ea82e4da5feafe6f1c8fc/32285c27823c2ad63d54e0bc.npz,ef32c029dc2dca1c0aa667aefe9e3adcb12176974cbc8f3c5509bb956ba2628c,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19492e2263ea82e4da5feafe6f1c8fc/ba6ab5417697df49270bbd47.json,11.911831999896094
02933112/19492e2263ea82e4da5feafe6f1c8fc,random,5,"[0, 44, 41, 36, 5]",0.31706876040845955,0.6047342871553973,0.46090152378192845,1.990519434948425,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.0982984963689495,1.1515441712941392,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19492e2263ea82e4da5feafe6f1c8fc/631b616d691ed823e05d5116.npz,b9cd6be5a99f9fc1cb3ac2e09f7936316484b5a4839b1bc8b67d69df539777d7,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19492e2263ea82e4da5feafe6f1c8fc/d970c05b1b4a07d8734623ad.json,11.55995500039353
02933112/19492e2263ea82e4da5feafe6f1c8fc,random,10,"[0, 44, 41, 36, 5, 15, 28, 37, 1, 39]",0.09545598893712809,0.3976450689330632,0.24655052893509563,1.990519434948425,0.0305,0.0064,0.010579945799457993,0.1218,0.0121,0.02201314413741598,0.5226,0.0597,0.10715857805255025,camera_pose_sim3,1.7960593312954247,0.8740980498085467,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/19492e2263ea82e4da5feafe6f1c8fc/eb589390691746b17a907b77.npz,668a2b9e33662e87f706c38fb5fdcaddfc4f3963b9d0f86754869e6558b7cd5f,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/19492e2263ea82e4da5feafe6f1c8fc/1710bbadb865d7c5521ebd98.json,11.710025999946083
02933112/195b0fd745df898d86d53ab0fe94e911,random,1,[0],1.196786969556809,1.4484991451792584,1.3226430573680337,1.9938359227072775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_rotation_center_and_target_diameter_scale_single_view,5.6785364154762945,0.0,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/195b0fd745df898d86d53ab0fe94e911/ea621c63ef5b48820749a170.npz,87e52fe9705f8318e11f6e8bb1c3af69821d784f88c7d250cd39e19afb34f1ee,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/195b0fd745df898d86d53ab0fe94e911/1715aace0da14835a5d93799.json,12.516556999798922
02933112/195b0fd745df898d86d53ab0fe94e911,random,2,"[0, 39]",0.7052660534921373,0.9755561999912777,0.8404111267417076,1.9938359227072775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,1.680305901183667,1.005713153005096,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/195b0fd745df898d86d53ab0fe94e911/7d5513b46b904481bc3c9abd.npz,f10684cdc148fc1d6e2f72b909ab51783e429a9bef9ecdb8d09738ec1244e6c6,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/195b0fd745df898d86d53ab0fe94e911/665916bbad4696449677e87e.json,11.563550000118994
02933112/195b0fd745df898d86d53ab0fe94e911,random,3,"[0, 39, 46]",1.3228528566761262,1.4935449519353434,1.4081989043057348,1.9938359227072775,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,camera_pose_sim3,2.1864091678445017,0.9571897873006301,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/195b0fd745df898d86d53ab0fe94e911/ef5fe6872a4ae6ba0d887480.npz,e0080cea48a01630d406fdd4e96c6e33a2c2ab91acace50bbe5eb3f809d024ef,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/195b0fd745df898d86d53ab0fe94e911/f09291e4337f102a10ffe768.json,11.58561300007932
02933112/195b0fd745df898d86d53ab0fe94e911,random,5,"[0, 39, 46, 37, 10]",0.05479828334896034,0.41814254680609825,0.2364704150775293,1.9938359227072775,0.1055,0.0066,0.012422836752899197,0.2878,0.0131,0.025059355267530743,0.7946,0.0498,0.09372591189009948,camera_pose_sim3,1.2919045462206717,1.1075821139656374,10000,10000,True,False,True,/content/cv3d-project/data/cache/reconstruction/predictions/02933112/195b0fd745df898d86d53ab0fe94e911/e999c72cd6b3ddc4de153c30.npz,4f7e845189413b760a2dfdbf85c4a92ffe54491037a10e503d5bf276728b0214,/content/cv3d-project/data/cache/reconstruction/metrics/02933112/195b0fd745df898d86d53ab0fe94e911/a7ddec9c2a523333a596d3c6.json,11.559412999758933
